"","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","MSW05_Binomial","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X8.1_AdultForearmLen_mm","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X5.3_NeonateBodyMass_g","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm"
"4032","Primates","Cebidae","Saguinus","bicolor","Saguinus bicolor",3,465,-999,239.99,-999,-999,-999,-999,4,-999,158.16,1,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,6.7,-999,2,2,-999,-999,-999,"890;899;905;1297;1544;1547;2151;2344;2655;2663;2986",-999,-999,-999,-999,65246.44,-0.29,-3.18,-1.74,-55.97,-60.83,-58.4,0,10.73,0,0.11,129.99,262.18,1446.91,1659.31
"4033","Primates","Cebidae","Saguinus","fuscicollis","Saguinus fuscicollis",3,393.99,-999,-999,-999,850.45,-999,-999,5,-999,148,1,0.2,0.33,293.5,1.83,-999,294,39.18,-999,19.49,-999,406.61,6,-999,2,2,90.1,-999,-999,"203;208;543;730;890;905;1125;1297;1544;1547;2151;2251;2344;2493;2520;2654;2655;2660;2663;2986",-999,1.22,-999,-999,1978748.26,3.18,-13.75,-5.28,-60.79,-78.01,-69.4,0,2.65,0,0.16,196.8,254.49,1450.05,1535.38
"4034","Artiodactyla","Cervidae","Rangifer","tarandus","Rangifer tarandus",-999,109088.5,-999,2224.35,-999,-999,-999,-999,3,-999,222.5,-999,2771.22,2599.89,365,2,-999,242.4,5490.62,-999,2.55,1e+05,758.71,-999,-999,-999,1,136.87,24907.05,-999,"511;543;653;730;764;1015;1297;1404;1573;1763;2512;2525;2655;2718;2986;3009;3010",-999,1.1,-999,-999,18376464.07,83.62,45.55,64.59,177.44,-168.12,4.65,0,1.07,0,-0.04,29.21,-90.47,236.86,260.98
"4035","Artiodactyla","Bovidae","Raphicerus","campestris","Raphicerus campestris",3,11661.53,-999,824.99,-999,-999,3696,9600,5,-999,210,1,0.43,0.45,219,0.98,-999,168,916.51,-999,1.27,-999,233.81,2,4,1,1,49.89,-999,-999,"730;869;1297;1525;1573;1822;1848;2629;2655;2693;2986;3057",-999,1.42,-999,-999,4930075.62,1.61,-34.83,-16.61,41.77,11.71,26.74,0,24.64,0,0.14,52.18,198.6,656.54,1367.87
"4036","Artiodactyla","Bovidae","Raphicerus","melanotis","Raphicerus melanotis",1,10503.14,-999,-999,-999,-999,-999,-999,2,-999,-999,1,-999,-999,-999,-999,-999,168,-999,-999,10.5,-999,-999,1.5,4,1,1,-999,-999,-999,"511;869;1848;2629;2655;2693",-999,-999,-999,-999,243785.08,-29.78,-34.83,-32.31,29.42,17.1,23.26,0,47.94,1,0.09,33.18,157.2,501.32,1107.93
"4037","Artiodactyla","Bovidae","Raphicerus","sharpei","Raphicerus sharpei",1,9396.9,-999,679.99,-999,-999,-999,-999,3,-999,212.91,1,-999,-999,-999,1,-999,168,-999,-999,0.51,-999,-999,1.5,4,1,1,-999,-999,-999,"730;869;1297;1848;2629;2655;2693",-999,-999,-999,-999,2548307.11,-3.42,-27.16,-15.29,40.84,22.67,31.75,1,25.4,2,0.16,78.96,221.75,845.74,1477.87
"4038","Rodentia","Muridae","Rattus","adustus","Rattus adustus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,402.7,-5.28,-5.51,-5.4,102.39,102.09,102.24,119,119,119,0.33,-999,-999,-999,-999
"4039","Rodentia","Muridae","Rattus","andamanensis","Rattus andamanensis",1,-999,-999,190,-999,-999,-999,-999,4,-999,-999,2,-999,-999,-999,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,2,-999,-999,-999,"1015",197.97,-999,-999,-999,354404.7,28.75,9.4,19.07,118.92,84.15,101.54,1,196.69,4,0.08,167.27,170.71,1091.22,1321.33
"4040","Rodentia","Muridae","Rattus","annandalei","Rattus annandalei",-999,197.49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,61557.6,5.05,0.89,2.97,104.3,100.55,102.42,8,161.45,14,0.13,195.77,259.14,1667.15,1782.39
"4041","Rodentia","Muridae","Rattus","arfakiensis","Rattus arfakiensis",-999,-999,-999,134.91,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2803",73.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"4042","Rodentia","Muridae","Rattus","argentiventer","Rattus argentiventer",-999,165.37,-999,193.81,-999,-999,-999,-999,5,-999,21.4,-999,-999,-999,22.5,9.85,-999,-999,-999,-999,-999,-999,54.42,-999,-999,-999,2,-999,-999,-999,"456;679;1297;2088;2152;2655",-999,4.51,-999,-999,195050.18,15.22,1.26,8.24,107.55,99.09,103.32,3,227.9,13,0.1,157.85,262.39,1263.86,1683.9
"4043","Rodentia","Muridae","Rattus","arrogans","Rattus arrogans",-999,-999,-999,131.02,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2803",67.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"4044","Rodentia","Muridae","Rattus","baluensis","Rattus baluensis",-999,107.5,-999,190,-999,-999,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,"2152;2655",-999,-999,-999,-999,158.06,6.13,6.01,6.07,116.61,116.48,116.55,29,89.5,29,0.3,227.5,236.5,1840,1842
"4045","Rodentia","Muridae","Rattus","blangorum","Rattus blangorum",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"4046","Rodentia","Muridae","Rattus","bontanus","Rattus bontanus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,96.13,-5.27,-5.55,-5.41,120.19,119.87,120.03,181,268.96,181,0.04,236,215,-999,-999
"4047","Rodentia","Muridae","Rattus","burrus","Rattus burrus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,1257.84,8.22,6.74,7.48,93.95,93.45,93.7,14,14,14,0.16,-999,-999,-999,-999
"4048","Rodentia","Muridae","Rattus","colletti","Rattus colletti",-999,146.48,-999,-999,-999,-999,122.94,165.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"456;1822;2655",-999,-999,-999,-999,79228.17,-11.11,-14.08,-12.59,136.97,130.11,133.54,0,3.61,0,0.00572395440483,100.53,271.05,958.99,1885.3
"4049","Rodentia","Muridae","Rattus","elaphinus","Rattus elaphinus",-999,131.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,2894.95,-1.62,-2.02,-1.82,125.32,124.33,124.82,5,5.2,5,0,263,235,-999,-999
"4050","Rodentia","Muridae","Rattus","enganus","Rattus enganus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,402.7,-5.28,-5.51,-5.4,102.39,102.09,102.24,119,119,119,0.33,-999,-999,-999,-999
"4051","Rodentia","Muridae","Rattus","everetti","Rattus everetti",2,253.53,-999,190,-999,-999,-999,-999,5,-999,-999,-999,0.005001891,0.004314654,-999,-999,-999,-999,-999,-999,153.38,-999,-999,-999,-999,-999,2,-999,-999,-999,"170;2152;2446;2655",-999,-999,-999,-999,239437.44,18.65,5.55,12.1,126.6,119.74,123.17,19,220.01,33,0.1,208.14,241.2,1470.06,1728
"4052","Rodentia","Muridae","Rattus","exulans","Rattus exulans",-999,50.63,-999,119.9,-999,173.55,-999,-999,4,-999,21.34,-999,0.000935769,0.000786766,74,3.7,3.9,-999,2.43,42.57,7154.76,-999,57.41,-999,-999,-999,2,28,21.49,-999,"456;730;1297;1306;1577;2152;2655;2803",-999,-999,-999,-999,1877248.56,24.67,1.26,12.96,109.46,91.31,100.38,2,125.99,9,0.09,163.09,239.07,1144.34,1533.45
"4053","Rodentia","Muridae","Rattus","feliceus","Rattus feliceus",-999,306,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,50.4,-3.23,-3.3,-3.26,129.66,129.59,129.63,23,23,23,0.04,277,243,-999,-999
"4054","Rodentia","Muridae","Rattus","fuscipes","Rattus fuscipes",1,124.58,-999,159.25,20.25,136.87,84.36,76,3,-999,22.95,2,-999,-999,-999,4.58,3.3,41,4.24,-999,1069.81,-999,59.31,-999,10,1,2,25.38,17.6,141.48,"456;730;1297;1822;2655;2803;2808;2814;2816;3074",-999,-999,-999,-999,451237.89,-14.83,-39.13,-26.98,153.63,113.67,133.65,0,29.35,0,0.07,75.52,157.48,716.85,1210.83
"4055","Rodentia","Muridae","Rattus","giluwensis","Rattus giluwensis",-999,-999,-999,150.55,-999,-999,-999,-999,2,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,1,1,-999,-999,-999,"977",101.11,-999,-999,-999,2997.83,-5.62,-6.2,-5.91,144.15,143.59,143.87,15,25.75,15,0.12,433.98,114.74,1596.99,1596.99
"4056","Rodentia","Muridae","Rattus","hainaldi","Rattus hainaldi",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,49.95,-8.59,-8.66,-8.62,120.56,120.48,120.52,68,76,68,0.06,225.5,227,-999,-999
"4057","Rodentia","Muridae","Rattus","hoffmanni","Rattus hoffmanni",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,170563.18,1.75,-5.7,-1.97,125.29,118.75,122.02,17,96.14,17,0.08,229.41,215.47,1812.6,1909.15
"4058","Rodentia","Muridae","Rattus","hoogerwerfi","Rattus hoogerwerfi",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,256.04,4.03,3.86,3.95,97.38,97.22,97.3,30,39.49,30,0.09,111.99,184.49,1522,1522
"4059","Rodentia","Muridae","Rattus","jobiensis","Rattus jobiensis",-999,380,-999,211.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,-999,-999,156,"978;2655;2803",-999,-999,-999,100.48,4824.46,-0.62,-1.9,-1.26,136.9,135.37,136.13,2,20.33,2,0.05,225.99,252,-999,-999
"4060","Rodentia","Muridae","Rattus","koopmani","Rattus koopmani",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,2364.95,-1.15,-1.64,-1.4,123.55,122.78,123.17,31,31,31,0.1,245,240.5,-999,-999
"4061","Rodentia","Muridae","Rattus","korinchi","Rattus korinchi",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,7261.35,0.19,-1.85,-0.83,101.41,99.87,100.64,57,145.45,57,0.04,292.49,220.2,1643.78,1841.67
"4062","Rodentia","Muridae","Rattus","leucopus","Rattus leucopus",1,200.89,-999,189.68,-999,141.33,-999,-999,4,-999,-999,2,-999,-999,-999,3.45,-999,-999,-999,-999,-999,-999,102.07,-999,6,1,2,-999,-999,158.83,"456;977;1297;1780;2655;2803",-999,-999,-999,105.19,362571.26,-4.1,-19.45,-11.78,150.87,134.2,142.54,0,6.1,0,0.13,223.09,239.38,1487.74,1686.6
"4063","Rodentia","Muridae","Rattus","losea","Rattus losea",-999,104.63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"456",-999,-999,-999,-999,367079.25,25.29,12.09,18.69,122,97.77,109.88,6,228.75,13,0.08,151.3,230.13,1158.42,1548.02
"4064","Rodentia","Muridae","Rattus","lugens","Rattus lugens",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,6044.85,-0.91,-3.34,-2.13,100.47,98.58,99.52,43,55.33,43,0.11,340,259,-999,-999
"4065","Rodentia","Muridae","Rattus","lutreolus","Rattus lutreolus",2,106,-999,160.65,18,112,63.22,109,4,-999,24.81,2,-999,-999,-999,4.45,2.4,29,4.94,44.77,566.83,-999,56.96,-999,10,1,2,25,31.62,-999,"456;1009;1175;1297;1822;2655;2803;2814;2817",-999,-999,-999,-999,336333.3,-15.76,-43.64,-29.7,153.63,136.53,145.08,0,33.01,0,0.03,77,144.66,702.04,1130.01
"4066","Rodentia","Muridae","Rattus","macleari","Rattus macleari",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"4067","Rodentia","Muridae","Rattus","marmosurus","Rattus marmosurus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,106195.3,1.75,-4.58,-1.41,125.24,119.03,122.13,17,64.4,17,0.09,226.99,209.36,1813.54,1879.6
"4068","Rodentia","Muridae","Rattus","mindorensis","Rattus mindorensis",-999,-999,-999,190,-999,-999,-999,-999,4,-999,-999,-999,-999,-999,-999,6.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,"1297;2152",197.97,-999,-999,-999,9912.75,13.53,12.2,12.86,121.55,120.29,120.92,20,161.33,20,0.15,196.39,239.81,-999,-999
"4069","Rodentia","Muridae","Rattus","mollicomulus","Rattus mollicomulus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,160.31,-5.25,-5.38,-5.32,119.95,119.81,119.88,181,181,181,0.05,236,215,-999,-999
"4070","Rodentia","Muridae","Rattus","montanus","Rattus montanus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,291.53,7,6.77,6.88,80.86,80.73,80.8,320,379.46,320,0.01,180.99,223.99,1614,1651.98
"4071","Rodentia","Muridae","Rattus","mordax","Rattus mordax",-999,230,-999,173.45,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,2.47,-999,-999,-999,-999,-999,-999,-999,-999,8,-999,1,-999,-999,-999,"977;2655;2803",-999,-999,-999,-999,97464.01,-6,-11.65,-8.83,153.77,145.74,149.76,3,11.45,5,0.09,223.18,208.83,1704.86,1768.69
"4072","Rodentia","Muridae","Rattus","morotaiensis","Rattus morotaiensis",-999,148.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,2299.31,2.64,1.98,2.31,128.69,128.19,128.44,38,65.19,38,0.12,174,249,-999,-999
"4073","Rodentia","Muridae","Rattus","nativitatis","Rattus nativitatis",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"4074","Rodentia","Muridae","Rattus","niobe","Rattus niobe",-999,45.07,-999,115.43,-999,-999,-999,-999,3,-999,-999,2,0.001058952,0.0015,-999,2.15,-999,-999,-999,-999,-999,-999,-999,-999,6,2,2,-999,-999,-999,"456;661;977;1297;1849;2152;2655;2803",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"4075","Rodentia","Muridae","Rattus","nitidus","Rattus nitidus",-999,100.02,-999,182.58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.09,-999,-999,-999,-999,-999,-999,-999,-999,8,-999,-999,-999,-999,-999,"1341;2803",-999,-999,-999,-999,1192450.82,31.32,11.19,21.25,120.64,78.78,99.71,1,179.29,4,0.08,149.37,164.83,1046.46,1272.3
"4076","Rodentia","Muridae","Rattus","norvegicus","Rattus norvegicus",-999,282.89,-999,-999,-999,91.25,-999,-999,1,-999,21.74,2,0.002927936,0.002525651,-999,8.99,3.5,-999,5.8,52,-999,-999,55.23,-999,-999,1,1,25.37,53.07,-999,"515;890;1115;1297;1577;1594;2151;2655;2747;2978",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"4077","Rodentia","Muridae","Rattus","novaeguineae","Rattus novaeguineae",-999,133,-999,177.68,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,5.37,-999,-999,-999,-999,-999,-999,-999,-999,8,1,-999,-999,-999,-999,"977;2655",-999,-999,-999,-999,29467.48,-6.11,-8.05,-7.08,147.65,144.55,146.1,2,15,2.5,0.08,319.33,175.93,1679.49,1709.23
"4078","Rodentia","Muridae","Rattus","omichlodes","Rattus omichlodes",-999,70.02,-999,132.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,"977;2655",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"4079","Rodentia","Muridae","Rattus","osgoodi","Rattus osgoodi",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,230.85,12.14,11.98,12.06,108.53,108.37,108.45,31,67.28,31,0.14,139,210.25,1158.22,1342.98
"4080","Rodentia","Muridae","Rattus","palmarum","Rattus palmarum",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,126.12,9.25,9.11,9.18,92.82,92.7,92.76,168,168,168,0.12,-999,-999,-999,-999
"4081","Rodentia","Muridae","Rattus","pelurus","Rattus pelurus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,2364.95,-1.15,-1.64,-1.4,123.55,122.78,123.17,31,31,31,0.1,245,240.5,-999,-999
"4082","Rodentia","Muridae","Rattus","pococki","Rattus pococki",-999,-999,-999,128.82,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2803",64.47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"4083","Rodentia","Muridae","Rattus","praetor","Rattus praetor",-999,194.43,-999,195.7,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,4.37,-999,-999,-999,-999,-999,-999,-999,-999,8,1,-999,-999,-999,-999,"977;1297;2655;2803",-999,-999,-999,-999,288915.89,0.04,-9.94,-4.95,160.83,129.27,145.05,2,8.04,2,0.15,215.06,248.31,1718.31,1756.5
"4084","Rodentia","Muridae","Rattus","pyctoris","Rattus pyctoris",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297",-999,-999,-999,-999,1801008.06,43.34,22.63,32.99,107.38,61.65,84.51,0,73.36,1,0.12,75.78,56.07,607.3,1049.84
"4085","Rodentia","Muridae","Rattus","ranjiniae","Rattus ranjiniae",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,3656.99,10.59,8.45,9.52,76.99,76.12,76.56,353,1493.21,353,0.05,194.28,268.66,1189.75,1650.21
"4086","Rodentia","Muridae","Rattus","rattus","Rattus rattus",-999,142.68,-999,201.99,14,143.14,-999,-999,5,-999,23.45,2,0.00231795,0.001999474,31.25,5.88,3.75,50.4,4.53,42.42,2640.54,-999,115.29,-999,-999,2,2,28,37.01,-999,"71;456;543;679;730;1297;1306;1577;1587;2088;2151;2363;2655;2723;2747;2792;2808;3054",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"4087","Rodentia","Muridae","Rattus","richardsoni","Rattus richardsoni",-999,64.29,-999,124.81,-999,-999,-999,-999,3,-999,-999,-999,-999,-999,-999,2.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,"977;2152;2655;2803",-999,-999,-999,-999,4489.98,-3.99,-4.67,-4.33,138.93,136.91,137.92,2,4.28,2,0.15,164.57,195.54,1726,1726.72
"4088","Rodentia","Muridae","Rattus","salocco","Rattus salocco",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"4089","Rodentia","Muridae","Rattus","sanila","Rattus sanila",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"4090","Rodentia","Muridae","Rattus","satarae","Rattus satarae",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"4091","Rodentia","Muridae","Rattus","simalurensis","Rattus simalurensis",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,1843.55,2.92,2.05,2.49,96.68,95.69,96.18,38,38,38,0.05,-999,-999,-999,-999
"4092","Rodentia","Muridae","Rattus","sordidus","Rattus sordidus",-999,157.5,-999,159.67,-999,77,106.59,187,-999,-999,21.89,-999,-999,-999,28.5,5.99,-999,-999,3,-999,-999,-999,51.28,-999,12,-999,-999,-999,-999,131.9,"456;977;1009;1297;1575;1822;2655;2803",-999,4,-999,65.53,467956.71,-5.51,-27.73,-16.62,153.54,140.14,146.84,0,7.53,0,0.1,132.05,233.2,1059.6,1615.69
"4093","Rodentia","Muridae","Rattus","steini","Rattus steini",-999,151.17,-999,171.01,-999,-999,-999,-999,4,-999,-999,-999,-999,-999,-999,3.65,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,2,-999,-999,125.22,"456;977;1297;1954;2655;2803",-999,-999,-999,57.4,238700.38,-3.21,-8.1,-5.66,147.86,135.3,141.58,1,9.68,2,0.13,275.17,210.96,1687.63,1711.45
"4094","Rodentia","Muridae","Rattus","stoicus","Rattus stoicus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,2371.86,12.3,10.5,11.4,93.1,92.35,92.73,52,52,52,0.2,-999,-999,-999,-999
"4095","Rodentia","Muridae","Rattus","tanezumi","Rattus tanezumi",-999,140.84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
