"","X","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","MSW05_Binomial","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X8.1_AdultForearmLen_mm","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X5.3_NeonateBodyMass_g","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm"
"229",229,"Rodentia","Heteromyidae","Chaetodipus","penicillatus","Chaetodipus penicillatus",-999,15.57,-999,77.36,14,-999,22.4,16,-999,-999,26,-999,0.005027576,0.006412041,-999,3.4,-999,-999,-999,-999,172.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,"377;730;884;1297;1514;1822;2415;2473;2655;2888;2978",-999,-999,-999,-999,407770.3,37.45,26.73,32.09,-108.4,-118.07,-113.23,0,22.26,0,0.17,20.78,171.96,333.65,1167.54
"230",230,"Rodentia","Heteromyidae","Chaetodipus","pernix","Chaetodipus pernix",-999,17,-999,71.87,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,"316;2655",-999,-999,-999,-999,99496.23,29.22,21.93,25.58,-104.89,-110.63,-107.76,1,31.79,3,0.09,38.96,212.41,733.83,1378.69
"231",231,"Rodentia","Heteromyidae","Chaetodipus","rudinoris","Chaetodipus rudinoris",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,100302.54,33.45,23.28,28.37,-109.84,-116.62,-113.23,0,12.23,1,0.12,12.01,179.57,216.94,1124.99
"232",232,"Rodentia","Heteromyidae","Chaetodipus","spinatus","Chaetodipus spinatus",-999,16.34,-999,83.66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;1723;2655",-999,-999,-999,-999,126559.57,35.34,22.86,29.1,-109.39,-116.76,-113.07,0,13.18,1,0.12,12.35,177.58,215.47,1139.44
"233",233,"Rodentia","Cricetidae","Cricetulus","barabensis","Cricetulus barabensis",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.06,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,20,14,-999,"1297",-999,-999,-999,-999,3474277.84,55.7,29.92,42.81,134.24,75.34,104.79,0,129.33,1,0.03,34.34,11.91,433.81,587.45
"234",234,"Rodentia","Cricetidae","Cricetulus","kamensis","Cricetulus kamensis",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,2957.22,39.82,39.19,39.5,101.59,100.96,101.27,0,11.54,0,0.03,10.16,41.12,124.06,566.02
"235",235,"Rodentia","Cricetidae","Cricetulus","longicaudatus","Cricetulus longicaudatus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297",-999,-999,-999,-999,2110470.47,56.09,31.33,43.71,115.21,96.17,105.69,0,61.13,0,0.06,31.22,6.6,378.76,636.29
"236",236,"Rodentia","Cricetidae","Cricetulus","migratorius","Cricetulus migratorius",-999,30.59,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,5.2,2,-999,-999,-999,221.44,-999,-999,-999,-999,-999,-999,24.5,-999,-999,"730;1297;2655",-999,-999,-999,-999,10345012.78,56.96,28.07,42.51,111.43,25.08,68.25,0,33.66,0,0.05,24.91,63.96,279.95,726.56
"237",237,"Rodentia","Cricetidae","Cricetulus","sokolovi","Cricetulus sokolovi",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,450811.92,47.18,40.76,43.97,118.61,103.46,111.04,0,5.46,1,0.04,23.56,14.25,277.56,558.34
"238",238,"Rodentia","Cricetidae","Cricetus","cricetus","Cricetus cricetus",-999,428.95,-999,-999,-999,91.25,231.68,362,-999,-999,19.5,-999,-999,-999,131.4,7.14,2,48,4.71,-999,-999,-999,86.48,-999,-999,-999,-999,24.85,87.47,-999,"543;1297;1822;2655",-999,-999,-999,-999,6712427.93,61.52,41.69,51.6,95.38,2.53,48.95,0,45.61,1,0.00413007509427069,37.91,35.6,392.13,499.88
"338",338,"Rodentia","Dipodidae","Eremodipus","lichtensteini","Eremodipus lichtensteini",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.86,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2151",-999,-999,-999,-999,935335.91,47.47,37.48,42.48,78.02,52.7,65.36,0,14.85,0,0.04,14.09,114.93,200.69,712.11
"339",339,"Rodentia","Erethizontidae","Erethizon","dorsatum","Erethizon dorsatum",1,7419.46,-999,837.5,0,-999,-999,-999,6,1048.39,210.99,2,0.1,0.11,-999,1,-999,216,490.59,-999,3.49,-999,772.57,1,4,2,1,16.27,-999,-999,"210;511;543;713;730;1297;1573;2151;2457;2589;2590;2592;2655;2749;2781;2782;3077",-999,-999,-999,-999,11016215.61,70.83,28.71,49.77,-55.61,-160.44,-108.02,0,9.14,0,0.05,44.71,9.03,363.45,536.43
"345",345,"Rodentia","Muridae","Eropeplus","canus","Eropeplus canus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,1002.75,-1.32,-1.64,-1.48,120.27,119.95,120.11,32,40.5,32,0.13,207.99,173,1813.49,1927.25
"365",365,"Rodentia","Cricetidae","Delomys","collinus","Delomys collinus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"366",366,"Rodentia","Cricetidae","Delomys","dorsalis","Delomys dorsalis",3,67.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,"905;2655",-999,-999,-999,-999,91990.81,-22.23,-29.9,-26.07,-42.05,-53.15,-47.6,5,208.14,12,0.06,144.21,175.06,1202.5,1311.94
"367",367,"Rodentia","Cricetidae","Delomys","sublineatus","Delomys sublineatus",3,89.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,"905;2655",-999,-999,-999,-999,176241.08,-18.28,-26.76,-22.52,-40.14,-49.86,-45,10,200.86,15,0.05,119.42,200.39,1182.89,1360.55
"371",371,"Rodentia","Cricetidae","Deltamys","kempi","Deltamys kempi",-999,26.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,"890;2655",-999,-999,-999,-999,10556.19,-33.9,-35.02,-34.46,-56.51,-59.25,-57.88,8,497.35,8,0.05,81.02,160.83,914.31,1051.75
"379",379,"Rodentia","Cricetidae","Bibimys","torresi","Bibimys torresi",-999,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,117883.97,-26.78,-34.62,-30.7,-54.1,-59.02,-56.56,3,47.71,3,0.07,113.47,197.37,1151.52,1252.86
"382",382,"Rodentia","Sciuridae","Biswamoyopterus","biswasi","Biswamoyopterus biswasi",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,253.3,27.56,27.39,27.47,96.55,96.38,96.46,6,11.74,6,0.12,224.74,150.28,1238.03,1285.49
"383",383,"Rodentia","Cricetidae","Blanfordimys","afghanus","Blanfordimys afghanus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297",-999,-999,-999,-999,410888.95,39.43,32.64,36.03,71.26,54.11,62.68,2,34.38,5,0.23,22.93,90.78,266.03,1043.29
"384",384,"Rodentia","Cricetidae","Blanfordimys","bucharensis","Blanfordimys bucharensis",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,53428.69,39.85,37.64,38.75,70.41,67.12,68.77,12,71.78,18,0.08,14.12,43.66,249.23,872.6
"390",390,"Rodentia","Cricetidae","Baiomys","musculus","Baiomys musculus",2,8.99,-999,75.59,-999,-999,-999,-999,4,-999,-999,2,-999,-999,-999,2.62,-999,-999,1.66,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,"1297;2207;2655",-999,-999,-999,-999,452712.43,21.27,12.62,16.95,-86.01,-105.7,-95.85,6,103.54,11,0.08,109.05,207.07,1041.37,1588.04
"391",391,"Rodentia","Cricetidae","Baiomys","taylori","Baiomys taylori",2,7.43,-999,63.9,13.37,81.5,17.08,7.15,4,-999,21.99,-999,0.000384598,0.000411199,23,2.52,10,39.12,1.15,-999,2464.99,-999,68.35,-999,-999,-999,1,20.38,-999,-999,"375;543;730;914;1166;1297;1402;1822;2345;2655",-999,-999,-999,-999,1097470.53,33.89,18.5,26.19,-93.88,-111.06,-102.47,0,59.41,2,0.09,55.48,188.74,739.36,1290.11
"400",400,"Rodentia","Cricetidae","Blarinomys","breviceps","Blarinomys breviceps",-999,36.79,-999,104.55,-999,-999,-999,-999,1,-999,-999,2,-999,-999,-999,1.21,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,3,-999,-999,-999,"890;905;1297;1900;2655",-999,-999,-999,-999,143514.03,-14.86,-22.79,-18.83,-39,-44.78,-41.89,11,105.09,14,0.06,119.91,212.5,1260.75,1445.91
"402",402,"Rodentia","Echimyidae","Boromys","offella","Boromys offella",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"403",403,"Rodentia","Echimyidae","Boromys","torrei","Boromys torrei",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"407",407,"Rodentia","Nesomyidae","Brachytarsomys","albicauda","Brachytarsomys albicauda",-999,200,-999,225,-999,-999,-999,-999,2,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,1,-999,-999,-999,"1048;2152;2333;2655",-999,-999,-999,-999,75743.16,-13.96,-22.95,-18.45,50.45,46.77,48.61,8,37.82,11,0.18,181.85,195.81,1362.92,1604.94
"408",408,"Rodentia","Nesomyidae","Brachytarsomys","villosa","Brachytarsomys villosa",-999,219.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"411",411,"Rodentia","Nesomyidae","Brachyuromys","betsileoensis","Brachyuromys betsileoensis",2,93.58,-999,162.5,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,"2152;2655",-999,-999,-999,-999,37287.31,-17.5,-22.64,-20.07,48.94,46.83,47.88,8,61.62,13,0.18,167.8,184.84,1274.34,1503.13
"412",412,"Rodentia","Nesomyidae","Brachyuromys","ramirohitra","Brachyuromys ramirohitra",2,92.31,-999,162.5,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,"2152;2655",-999,-999,-999,-999,11677.6,-20.06,-22.82,-21.44,48.06,46.76,47.41,8,44.48,8,0.17,169.25,185.49,1331.92,1509.75
"420",420,"Rodentia","Erethizontidae","Chaetomys","subspinosus","Chaetomys subspinosus",1,1299.99,-999,599.52,-999,-999,-999,-999,3,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,2,1,-999,-999,-999,"603;890;899;2655",-999,-999,-999,-999,110201.56,-11.15,-21.41,-16.28,-37.29,-41.84,-39.57,7,111.29,12,0.08,127.76,227.64,1367.24,1632.72
"437",437,"Rodentia","Nesomyidae","Dendromus","insignis","Dendromus insignis",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,218282.07,10.02,-4.05,2.98,41.83,28.8,35.31,2,116.56,6,0.12,76.36,165.53,1007.11,1478.34
"438",438,"Rodentia","Nesomyidae","Dendromus","kahuziensis","Dendromus kahuziensis",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297",-999,-999,-999,-999,21928.26,-1.57,-3.13,-2.35,29.04,27.59,28.31,8,91.42,8,0.16,129.07,206.07,1445.49,1555.48
"439",439,"Rodentia","Nesomyidae","Dendromus","leucostomus","Dendromus leucostomus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"440",440,"Rodentia","Nesomyidae","Dendromus","lovati","Dendromus lovati",-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,193162.56,11.91,6.26,9.08,40.69,36.91,38.8,5,114.29,18,0.15,89.72,149.37,959.84,1407.83
"441",441,"Rodentia","Nesomyidae","Dendromus","melanotis","Dendromus melanotis",-999,9.1,-999,-999,-999,-999,-999,-999,-999,-999,25,-999,-999,-999,-999,3.97,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2655",-999,-999,-999,-999,11031261.31,11.54,-34.44,-11.44,40.84,-9.29,15.77,0,34.99,1,0.15,96.4,224.97,994.37,1484.01
"442",442,"Rodentia","Nesomyidae","Dendromus","mesomelas","Dendromus mesomelas",1,10.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,3.94,-999,39.6,-999,-999,1753.83,-999,-999,-999,-999,2,-999,-999,-999,-999,"543;730;904;1297;2361;2655",-999,-999,-999,-999,3423076.47,5.19,-34.68,-14.74,39.18,18.25,28.72,0,37.27,1,0.15,82.63,211.19,913.32,1465.95
"443",443,"Rodentia","Nesomyidae","Dendromus","messorius","Dendromus messorius",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297",-999,-999,-999,-999,2336490.65,9.46,-1.64,3.9,37.24,1.69,19.47,0,45.64,1,0.1,132.62,243.09,1280.55,1581.87
"444",444,"Rodentia","Nesomyidae","Dendromus","mystacalis","Dendromus mystacalis",-999,8.17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.45,-999,-999,-999,-999,1036.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,"730;1297;2655;3054",-999,-999,-999,-999,5794924.77,12.88,-34.1,-10.6,42.13,12.44,27.29,0,39.94,2,0.16,88.83,215.07,954.26,1468.53
"445",445,"Rodentia","Nesomyidae","Dendromus","nyasae","Dendromus nyasae",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,50091.76,1.05,-2,-0.47,30.48,28.54,29.51,14,139.77,51,0.11,112.07,191.25,1377.25,1520.11
"446",446,"Rodentia","Nesomyidae","Dendromus","nyikae","Dendromus nyikae",-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2655",-999,-999,-999,-999,2955843.08,-2.99,-23.63,-13.31,38.83,13.43,26.13,1,18.42,2,0.18,88.05,217.19,873.4,1446.2
"447",447,"Rodentia","Nesomyidae","Dendromus","oreas","Dendromus oreas",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,13754.34,5.61,4.13,4.87,10.13,9.05,9.59,13,97.09,13,0.09,251.22,230.81,1259.4,1527.53
"448",448,"Rodentia","Nesomyidae","Dendromus","vernayi","Dendromus vernayi",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,7879.79,-10.92,-11.86,-11.39,17.84,17.01,17.43,11,13.49,11,0.16,101.65,212.33,921.01,1294.83
"449",449,"Rodentia","Nesomyidae","Dendroprionomys","rousseloti","Dendroprionomys rousseloti",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,2830.43,-4.02,-4.63,-4.32,15.52,14.98,15.25,17,369.69,17,0.25,116.19,240,1119.8,1472.8
"450",450,"Rodentia","Muridae","Deomys","ferrugineus","Deomys ferrugineus",-999,57.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2361;2399;2655",-999,-999,-999,-999,1689421.98,6.04,-4.94,0.54,32.11,8.6,20.35,0,28.86,1,0.11,148.34,238.65,1377.45,1546.65
"451",451,"Rodentia","Muridae","Dephomys","defua","Dephomys defua",-999,43.05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2655",-999,-999,-999,-999,414109.82,9.46,4.35,6.91,-0.1,-13.3,-6.7,3,74.96,8,0.07,179.68,255.64,1320.86,1563.99
"452",452,"Rodentia","Muridae","Dephomys","eburneae","Dephomys eburneae",-999,52.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,246050.22,8.28,4.35,6.32,-3.12,-10.76,-6.94,3,56.6,8,0.06,182.94,252.54,1326.54,1539.23
"454",454,"Rodentia","Muridae","Desmodilliscus","braueri","Desmodilliscus braueri",-999,10,-999,-999,-999,-999,-999,-999,-999,-999,30.16,-999,-999,-999,-999,2.6,-999,-999,0.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2655",-999,-999,-999,-999,3069834.82,19.85,11.17,15.51,35.29,-16.51,9.38,0,11.52,0,0.06,21.11,274.75,311.17,1525.96
"455",455,"Rodentia","Muridae","Desmodillus","auricularis","Desmodillus auricularis",-999,54.81,-999,-999,22,-999,87.75,71.93,1,-999,27.11,-999,-999,-999,-999,2.62,-999,-999,2.84,28.2,1265.76,-999,-999,-999,-999,-999,1,32.99,-999,-999,"730;1297;1584;1822;2121;2390;2655;2978",-999,-999,-999,-999,1924878.41,-15.47,-34.38,-24.93,30.97,11.71,21.34,0,8,0,0.09,26,183.45,390.54,1270.71
"457",457,"Rodentia","Muridae","Desmomys","harringtoni","Desmomys harringtoni",-999,89.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,286640.37,12.99,7.17,10.08,41.99,34.94,38.47,3,96.39,8,0.14,93.59,184.81,950.59,1456.22
"458",458,"Rodentia","Muridae","Desmomys","yaldeni","Desmomys yaldeni",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"466",466,"Rodentia","Cricetidae","Dicrostonyx","groenlandicus","Dicrostonyx groenlandicus",-999,58.44,-999,117.32,13.5,61.5,97.41,57.5,-999,-999,20.84,-999,0.007305693,0.009317493,24.5,3.78,2,-999,4.42,34.99,518.17,-999,38.61,-999,-999,-999,-999,17.42,22.8,-999,"254;730;1028;1282;1297;1822;1849;1949;2067;2217;2420;2655;2745",-999,-999,-999,-999,3130947.24,83.62,52.81,68.22,-11.6,-169.11,-90.36,0,0.01,0,-0.26,19.89,-130.67,137.34,149.4
"467",467,"Rodentia","Cricetidae","Dicrostonyx","hudsonius","Dicrostonyx hudsonius",-999,57,-999,-999,-999,-999,-999,-999,-999,-999,20,-999,-999,-999,-999,3.49,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2655",-999,-999,-999,-999,487889.71,62.58,53.17,57.87,-57.32,-79.76,-68.54,0,0.06,0,0.07,43.94,-66.42,246.01,234.72
"468",468,"Rodentia","Cricetidae","Dicrostonyx","nelsoni","Dicrostonyx nelsoni",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,4909.61,63.78,62.93,63.36,-168.69,-171.84,-170.27,0,0,0,-999,34,-37,-999,-999
"469",469,"Rodentia","Cricetidae","Dicrostonyx","nunatakensis","Dicrostonyx nunatakensis",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,76122.24,65.93,63.4,64.66,-130.28,-139.83,-135.06,0,0.01,0,0,19.98,-124.21,204.54,243.73
"470",470,"Rodentia","Cricetidae","Dicrostonyx","richardsoni","Dicrostonyx richardsoni",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,403806.74,63.71,57.56,60.63,-91.4,-111.14,-101.27,0,0.01,0,-0.17,26.6,-95.19,200.72,251.19
"471",471,"Rodentia","Cricetidae","Dicrostonyx","torquatus","Dicrostonyx torquatus",-999,78.77,-999,-999,12,-999,-999,-999,-999,-999,17.08,-999,-999,-999,23,3.85,2,45.6,3.05,-999,-999,-999,-999,-999,-999,-999,-999,30.41,25.5,-999,"543;1297;1849;2655",-999,-999,-999,-999,1960681.18,77.73,53.18,65.46,179.99,-179.99,-0.000692524,0,0.57,0,-0.32,20.36,-103.89,148.01,140.34
"472",472,"Rodentia","Cricetidae","Dicrostonyx","unalascensis","Dicrostonyx unalascensis",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,-999,20,2.79,-999,-999,5.02,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297",-999,4.78,-999,-999,4501.73,54.01,52.81,53.41,-166.2,-169.11,-167.66,0,0.07,0,-0.92,93.02,24.56,-999,-999
"473",473,"Rodentia","Cricetidae","Dicrostonyx","vinogradovi","Dicrostonyx vinogradovi",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,7718.13,71.58,70.78,71.18,179.99,-179.99,0,0,0.66,0,0,8.85,-120.28,-999,-999
"480",480,"Rodentia","Cricetidae","Dinaromys","bogdanovi","Dinaromys bogdanovi",-999,56,-999,-999,-999,-999,-999,-999,-999,-999,30.41,-999,-999,-999,-999,2.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2655",-999,-999,-999,-999,117073.5,46.08,39.25,42.67,22.74,14.83,18.79,22,76.02,32,-0.03,85.98,74.05,580.27,791.15
"481",481,"Rodentia","Dinomyidae","Dinomys","branickii","Dinomys branickii",1,12500,-999,750,0,-999,-999,-999,4,-999,252.74,2,-999,-999,-999,1.97,-999,112.8,769.43,275,-999,-999,-999,-999,8,1,1,-999,-999,-999,"543;663;905;1015;1297;2151;2655;3008",-999,-999,-999,-999,1963973.9,8.43,-16.39,-3.97,-63,-78.65,-70.82,0,6.28,0,0.13,191.79,247.54,1445.9,1528.23
