"","X","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","MSW05_Binomial","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X8.1_AdultForearmLen_mm","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X5.3_NeonateBodyMass_g","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm"
"Microtus_guentheri","2654","Rodentia","Cricetidae","Microtus","guentheri","Microtus guentheri","-999","  49.99","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","  21.00","-999","-9.990000e+02","-9.990000e+02","  29.10","   6.14","   6.50","  46.8","   3.00","-999.00"," -999.00","-999.0","  73.21","-999.00","-999","-999","-999","  18.49","  15.00","-999.00","543;1297;2185;2655","-999.00","-999.00","-999","-999.00"," 1533657.92"," 4.232000e+01","  31.50","  36.91","  67.67","  22.47","  45.07","   4","  70.15","   7.0"," 1.000000e-01","  33.75"," 141.95"," 335.83","1084.01"
"Microtus_kikuchii","2657","Rodentia","Cricetidae","Microtus","kikuchii","Microtus kikuchii","-999","  46.30","-999"," 123.86","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   1.97","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","3121","-999.00","-999.00","-999","-999.00","   19032.50"," 2.480000e+01","  22.52","  23.66"," 121.87"," 120.40"," 121.14","  70"," 415.20","  70.0"," 3.000000e-02"," 160.89"," 155.54","-999.00","-999.00"
"Mus_booduga","2665","Rodentia","Muridae","Mus","booduga","Mus booduga","-999","  13.78","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999"," 9.678740e-04"," 1.157329e-03","-999.00","   5.96","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","581;1297;2329;2655","-999.00","-999.00","-999","-999.00"," 3533802.08"," 3.358000e+01","   5.91","  19.75","  94.99","  66.43","  80.71","   7"," 330.31","  33.0"," 9.000000e-02","  93.42"," 247.98"," 727.88","1414.83"
"Mus_cervicolor","2669","Rodentia","Muridae","Mus","cervicolor","Mus cervicolor","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","  17.60","-999","-9.990000e+02","-9.990000e+02","-999.00","   4.40","-999.00","-999.0","   1.50","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","1297","-999.00","-999.00","-999","-999.00"," 1493098.00"," 2.924000e+01","   8.55","  18.90"," 109.46","  81.67","  95.56","   1"," 110.36","   7.0"," 9.000000e-02"," 148.08"," 216.33","1099.81","1473.01"
"Mus_cookii","2670","Rodentia","Muridae","Mus","cookii","Mus cookii","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00","  921874.32"," 2.625000e+01","  13.49","  19.87"," 108.56","  91.57"," 100.06","   1","  62.65","   8.0"," 9.000000e-02"," 139.59"," 212.84","1084.36","1421.81"
"Mus_musculus","2684","Rodentia","Muridae","Mus","musculus","Mus musculus","-999","  19.30","-999","-999.00","-999.00"," 139.50","  56.76","  35.70","   1","-999.00","  19.60","   2"," 5.162000e-04"," 6.172420e-04","-999.00","   5.54","   4.50","  72.0","   1.06","  21.99"," 4981.53","-999.0","  64.71","-999.00","  10","   2","   3","  21.50","  10.00","-999.00","71;452;456;543;580;786;836;1297;1577;1594;1849;2034;2151;2329;2399;2531;2637;2655;2803;2978","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
"Mus_pahari","2688","Rodentia","Muridae","Mus","pahari","Mus pahari","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00"," 1291820.75"," 2.857000e+01","  11.56","  20.07"," 108.19","  88.32","  98.26","   1","  70.95","   4.0"," 9.000000e-02"," 150.15"," 187.61","1075.40","1367.96"
"Mus_terricolor","2699","Rodentia","Muridae","Mus","terricolor","Mus terricolor","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00"," 1532170.75"," 3.008000e+01","  11.23","  20.66","  84.02","  73.42","  78.72","  22"," 283.99","  90.0"," 9.000000e-02","  83.80"," 256.33"," 745.61","1487.60"
"Mylomys_dybowskii","2723","Rodentia","Muridae","Mylomys","dybowskii","Mylomys dybowskii","-999"," 110.96","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   4.04","-999.00","-999.0","-999.00","-999.00","  167.41","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","730;1297;2655","-999.00","-999.00","-999","-999.00"," 3973541.23"," 1.044000e+01","  -6.16","   2.13","  35.78","  -8.43","  13.67","   0","  49.08","   1.0"," 1.100000e-01"," 127.27"," 246.04","1216.01","1582.79"
"Myomyscus_brockmani","2744","Rodentia","Muridae","Myomyscus","brockmani","Myomyscus brockmani","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00"," 1344217.88"," 8.990000e+00","  -7.11","   0.94","  44.71","  31.84","  38.28","   1","  36.37","   1.0"," 1.200000e-01","  59.53"," 231.50"," 838.49","1559.11"
"Myospalax_aspalax","2770","Rodentia","Spalacidae","Myospalax","aspalax","Myospalax aspalax","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00","  333938.32"," 5.127000e+01","  43.75","  47.51"," 130.65"," 102.80"," 116.72","   1","  44.59","   1.0"," 2.000000e-02","  28.29"," -11.34"," 394.01"," 519.92"
"Napaeozapus_insignis","2862","Rodentia","Dipodidae","Napaeozapus","insignis","Napaeozapus insignis","   1","  22.25","-999","  89.73","  26.00","-999.00","  39.60","  22.00","   5","-999.00","  22.73","   2"," 1.000000e-02"," 1.000000e-02","-999.00","   4.50","   1.25","  48.0","   0.93","  30.00","  667.18","-999.0"," 420.91","-999.00","   8","   1","   2","  34.99","   8.90","-999.00","543;1297;1822;1849;2151;2655;2943;3004","-999.00","-999.00","-999","-999.00"," 2009406.44"," 5.423000e+01","  34.57","  44.40"," -55.61"," -96.83"," -76.22","   0","  36.23","   0.0"," 2.000000e-02","  70.31","  40.16"," 537.46"," 577.95"
"Neacomys_minutus","2874","Rodentia","Cricetidae","Neacomys","minutus","Neacomys minutus","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
"Neacomys_spinosus","2878","Rodentia","Cricetidae","Neacomys","spinosus","Neacomys spinosus","   1","  19.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","   3","-999.00","-999.00","   1","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","   1.00","-999","   1","   2","-999.00","-999.00","-999.00","905;2151;2655","-999.00","-999.00","-999","-999.00"," 3572207.77"," 1.920000e+00"," -20.25","  -9.16"," -49.37"," -78.67"," -64.02","   0","   3.08","   0.0"," 1.400000e-01"," 182.12"," 246.77","1406.15","1537.98"
"Necromys_amoenus","2882","Rodentia","Cricetidae","Necromys","amoenus","Necromys amoenus","-999","  27.09","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," 1789.26","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","730;2655","-999.00","-999.00","-999","-999.00","  252648.91","-1.299000e+01"," -21.81"," -17.40"," -63.17"," -73.96"," -68.57","   0","  15.77","   1.0"," 1.300000e-01"," 120.69"," 147.46","1097.14","1443.94"
"Neodon_irene","2891","Rodentia","Cricetidae","Neodon","irene","Neodon irene","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00","  494103.37"," 3.566000e+01","  26.56","  31.11"," 105.38","  93.51","  99.45","   1","  21.58","   2.0"," 7.000000e-02"," 123.25","   0.12"," 658.34"," 875.74"
"Neotoma_bryanti","2920","Rodentia","Cricetidae","Neotoma","bryanti","Neotoma bryanti","-999"," 182.00","-999"," 209.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00","  230.92","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","64;2655","-999.00","-999.00","-999","-999.00","     369.55"," 2.837000e+01","  28.03","  28.20","-115.14","-115.35","-115.25","   8","   8.00","   8.0"," 1.400000e-01","-999.00","-999.00","-999.00","-999.00"
"Neotoma_cinerea","2923","Rodentia","Cricetidae","Neotoma","cinerea","Neotoma cinerea","   1"," 285.89","-999"," 208.96","  14.50","-999.00"," 168.59"," 205.10","   3","-999.00","  29.69","-999"," 3.000000e-02"," 4.000000e-02","  30.00","   3.45","   1.50","-999.0","  14.40","-999.00"," -999.00","-999.0"," 525.00","   4.00","-999","-999","   1","  26.35","  93.36","-999.00","879;952;1215;1297;1573;1594;1822;1849;2652;2655;2924","-999.00","-999.00","-999","-999.00"," 3606599.01"," 6.562000e+01","  34.55","  50.09","-100.14","-138.98","-119.56","   0","   7.53","   0.0"," 8.000000e-02","  40.78","  33.34"," 356.18"," 668.38"
"Neotoma_devia","2924","Rodentia","Cricetidae","Neotoma","devia","Neotoma devia","-999"," 200.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","2655","-999.00","-999.00","-999","-999.00","   73864.90"," 3.651000e+01","  32.02","  34.26","-111.23","-114.93","-113.08","   0","  15.62","   0.0"," 2.000000e-01","  18.87"," 167.99"," 279.45","1121.10"
"Neotoma_floridana","2925","Rodentia","Cricetidae","Neotoma","floridana","Neotoma floridana","   1"," 249.16","-999"," 212.67","  17.00","-999.00","-999.00","-999.00","   3","-999.00","  34.84","-999"," 1.763588e-03"," 1.944402e-03","  83.00","   3.11","   2.50","  36.0","  14.04","  66.00","  273.98","-999.0"," 175.38","   1.00","-999","-999","   1","  37.31","  45.90","-999.00","543;730;1122;1297;1328;1417;1849;2197;2240;2317;2362;2655;2924;3019","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
"Oecomys_concolor","2969","Rodentia","Cricetidae","Oecomys","concolor","Oecomys concolor","-999","  46.33","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","   1","-9.990000e+02","-9.990000e+02","-999.00","   2.95","   4.20","-999.0","-999.00","-999.00","  135.08","-999.0","  92.80","-999.00","-999","   2","-999","-999.00","-999.00","-999.00","730;1297;2151;2655","-999.00","-999.00","-999","-999.00"," 5462130.43"," 1.151000e+01"," -27.15","  -7.81"," -45.83"," -77.88"," -61.86","   0","  14.69","   0.0"," 1.200000e-01"," 169.67"," 248.91","1428.02","1586.33"
"Oecomys_superans","2978","Rodentia","Cricetidae","Oecomys","superans","Oecomys superans","-999","  73.40","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","2655","-999.00","-999.00","-999","-999.00","  236984.26","-1.800000e-01"," -13.43","  -6.81"," -68.85"," -77.83"," -73.34","   0","   3.52","   1.0"," 1.400000e-01"," 230.78"," 251.72","1409.76","1464.92"
"Oenomys_hypoxanthus","2980","Rodentia","Muridae","Oenomys","hypoxanthus","Oenomys hypoxanthus","   1","  89.84","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","   2","-9.990000e+02","-9.990000e+02","-999.00","   2.81","-999.00","-999.0","-999.00","-999.00"," 3737.96","-999.0"," 116.96","-999.00","-999","   2","-999","  30.00","  30.00","-999.00","730;773;904;1297;2361;2399;2655","-999.00","-999.00","-999","-999.00"," 4812175.91"," 9.220000e+00"," -13.25","  -2.01","  39.93","   3.14","  21.53","   0","  42.05","   1.0"," 1.400000e-01"," 129.72"," 232.87","1244.21","1537.81"
"Oligoryzomys_fulvescens","2994","Rodentia","Cricetidae","Oligoryzomys","fulvescens","Oligoryzomys fulvescens","   1","  25.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","   1","-9.990000e+02","-9.990000e+02","-999.00","   3.64","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","   1.00","-999","   1","-999","-999.00","-999.00","-999.00","905;1297;2655","-999.00","-999.00","-999","-999.00"," 2286363.05"," 2.566000e+01","  -6.59","   9.53"," -49.87","-105.70"," -77.78","   0","  47.68","   1.0"," 1.300000e-01"," 142.80"," 235.95","1308.87","1613.67"
"Oligoryzomys_longicaudatus","2996","Rodentia","Cricetidae","Oligoryzomys","longicaudatus","Oligoryzomys longicaudatus","-999","  27.54","-999","-999.00","-999.00","-999.00","  51.01","  28.20","   4","-999.00","-999.00","   2"," 6.414370e-04"," 8.199280e-04","-999.00","   4.77","-999.00","-999.0","-999.00","-999.00","  361.16","-999.0","  27.72","-999.00","-999","   2","   2","-999.00","-999.00","-999.00","672;730;890;1297;1492;1822;2655","-999.00","-999.00","-999","-999.00","  912835.74","-1.259000e+01"," -54.84"," -33.71"," -63.42"," -74.62"," -69.02","   0","  22.82","   0.0"," 8.000000e-02","  76.68","  64.23"," 560.77","1039.71"
"Oligoryzomys_microtis","2998","Rodentia","Cricetidae","Oligoryzomys","microtis","Oligoryzomys microtis","   1","  22.50","-999","-999.00","-999.00","-999.00","-999.00","-999.00","   3","-999.00","-999.00","   1","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","   1.00","-999","   1","   2","-999.00","-999.00","-999.00","905;2655","-999.00","-999.00","-999","-999.00"," 3711072.03","-2.310000e+00"," -27.92"," -15.12"," -52.95"," -75.20"," -64.07","   0","   4.60","   0.0"," 1.400000e-01"," 150.36"," 241.61","1307.94","1485.57"
"Ondatra_zibethicus","3004","Rodentia","Cricetidae","Ondatra","zibethicus","Ondatra zibethicus","   2"," 991.31","-999"," 276.67","  14.50"," 365.00"," 841.27","1067.30","   5","-999.00","  27.86","   3"," 3.209364e-03"," 3.399230e-03","  30.00","   6.55","   2.43"," 120.0","  21.99","-999.00"," -999.00","-999.0"," 198.11","-999.00","   6","   1","   2","  27.84"," 153.70","-999.00","543;912;1215;1297;1473;1573;1577;1849;1949;2550;2655;2950;3039","-999.00","-999.00","-999","-999.00","14671151.06"," 6.846000e+01","  28.92","  48.69"," -52.63","-168.12","-110.38","   0","  18.34","   0.0"," 4.000000e-02","  52.25","  30.61"," 455.05"," 598.80"
"Oryzomys_palustris","3029","Rodentia","Cricetidae","Oryzomys","palustris","Oryzomys palustris","   1","  53.26","-999"," 133.50","   8.75","-999.00","-999.00","-999.00","   5","-999.00","  24.74","   2"," 2.784913e-03"," 2.739781e-03","-999.00","   4.08","-999.00","  28.5","   3.49","-999.00","  534.88","-999.0","  49.92","-999.00","  16","   1","   2","  11.44","  21.99","-999.00","291;533;730;899;1235;1297;1577;1849;2118;2655;2774;3065","-999.00","-999.00","-999","-999.00"," 1511258.59"," 4.128000e+01","  24.94","  33.11"," -73.97"," -98.46"," -86.22","   0","  70.74","   5.0"," 6.000000e-02","  98.30"," 174.01"," 970.45","1094.88"
"Neotomodon_alstoni","3042","Rodentia","Cricetidae","Neotomodon","alstoni","Neotomodon alstoni","   1","  44.64","-999"," 115.16","  19.00","-999.00","-999.00","-999.00","-999","-999.00","  27.29","   2"," 1.524967e-03"," 1.315443e-03","-999.00","   3.20","   2.50","-999.0","   3.40","  29.00"," 3379.42","-999.0"," 106.63","-999.00","-999","   1","-999","-999.00","-999.00","-999.00","730;925;926;1297;1832;2655;3030","-999.00","-999.00","-999","-999.00","   47683.50"," 1.996000e+01","  18.79","  19.37"," -96.84","-102.53"," -99.68","  19"," 328.00","  24.0"," 9.000000e-02","  90.97"," 172.71"," 931.06","1354.62"
"Neotomys_ebriosus","3043","Rodentia","Cricetidae","Neotomys","ebriosus","Neotomys ebriosus","-999","  64.50","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","2655","-999.00","-999.00","-999","-999.00","  859787.06","-7.450000e+00"," -29.71"," -18.58"," -64.02"," -78.13"," -71.08","   0","  13.47","   0.0"," 6.000000e-02","  63.94","  48.08"," 634.86","1307.39"
"Nesomys_rufus","3057","Rodentia","Nesomyidae","Nesomys","rufus","Nesomys rufus","   2"," 163.96","-999"," 208.00","-999.00","-999.00","-999.00","-999.00","   2","-999.00","-999.00","-999"," 3.902215e-03"," 3.660971e-03","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","   1","-999.00","-999.00","-999.00","1048;1573;2152;2333;2655","-999.00","-999.00","-999","-999.00","   65566.48","-1.366000e+01"," -22.77"," -18.21","  50.11","  46.75","  48.43","   8","  43.74","  10.0"," 1.800000e-01"," 169.07"," 191.80","1325.20","1577.46"
"Niviventer_confucianus","3085","Rodentia","Muridae","Niviventer","confucianus","Niviventer confucianus","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00"," 3495239.84"," 4.013000e+01","  19.53","  29.83"," 122.70","  96.95"," 109.82","   1"," 298.29","  17.0"," 6.000000e-02","  94.18"," 137.74"," 900.52","1036.23"
"Niviventer_cremoriventer","3087","Rodentia","Muridae","Niviventer","cremoriventer","Niviventer cremoriventer","-999","  71.54","-999"," 159.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   3.70","-999.00","-999.0","-999.00","-999.00","   23.91","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","456;730;1297;1945;2152;2655","-999.00","-999.00","-999","-999.00"," 1232473.45"," 1.071000e+01","  -8.78","   0.96"," 119.26","  98.13"," 108.70","   1"," 158.45","   4.0"," 1.400000e-01"," 240.57"," 248.40","1674.12","1742.70"
"Niviventer_excelsior","3090","Rodentia","Muridae","Niviventer","excelsior","Niviventer excelsior","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00","   60049.13"," 3.278000e+01","  30.09","  31.43"," 104.49"," 101.78"," 103.14","   5"," 183.50","   5.0"," 6.000000e-02"," 101.12","  75.16"," 759.62"," 846.81"
"Notiomys_edwardsii","3107","Rodentia","Cricetidae","Notiomys","edwardsii","Notiomys edwardsii","-999","  21.30","-999","-999.00","-999.00","-999.00","-999.00","-999.00","   1","-999.00","-999.00","   2","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","   1","   3","-999.00","-999.00","-999.00","890;2655","-999.00","-999.00","-999","-999.00","   73368.05","-4.080000e+01"," -50.74"," -45.77"," -68.61"," -71.38"," -70.00","   0","   0.84","   0.0"," 6.000000e-02","  33.51","  63.93"," 340.43"," 537.91"
"Notomys_fuscus","3116","Rodentia","Muridae","Notomys","fuscus","Notomys fuscus","   1","  39.28","-999"," 120.81","-999.00","-999.00","-999.00","-999.00","   5","-999.00","  34.99","   2","-9.990000e+02","-9.990000e+02","  41.50","   3.07","-999.00","-999.0","-999.00","-999.00"," -999.00","   5.0","  81.36","-999.00","   4","   1","   2","  30.00","-999.00","-999.00","456;899;1297;1577;2655;2803","-999.00","   3.30","-999","-999.00","  205961.50","-2.517000e+01"," -31.11"," -28.14"," 141.51"," 137.63"," 139.57","   0","   0.00","   0.0","-9.990000e+02","  15.52"," 209.56"," 172.02","1325.96"
"Nyctomys_sumichrasti","3177","Rodentia","Cricetidae","Nyctomys","sumichrasti","Nyctomys sumichrasti","   1","  59.99","-999","-999.00","  17.25","-999.00","-999.00","-999.00","   6","-999.00","  33.98","   1","-9.990000e+02","-9.990000e+02","  38.00","   2.00","   8.57","  62.4","   4.33","  51.61"," -999.00","-999.0","-999.00","   1.00","-999","   2","   1","  24.85","-999.00","-999.00","368;543;568;905;1297;2151;2655","-999.00","-999.00","-999","-999.00","  635794.61"," 1.979000e+01","   7.19","  13.49"," -79.45","-105.20"," -92.33","   2","  65.24","   8.0"," 1.100000e-01"," 154.92"," 227.59","1214.47","1655.98"
"Ochrotomys_nuttalli","3191","Rodentia","Cricetidae","Ochrotomys","nuttalli","Ochrotomys nuttalli","   2","  22.81","-999","  92.18","  12.85","-999.00","  27.10","  19.50","   3","-999.00","  29.10","   2"," 3.362546e-03"," 4.131205e-03","  25.90","   2.62","-999.00","  30.0","   2.70","-999.00","  302.33","-999.0","-999.00","   3.75","   6","   2","   2","  20.84","  12.50","-999.00","391;543;730;1134;1297;1392;1793;1794;1796;1822;1917;1918;2166;2406;2591;2655;2697","-999.00","   4.20","-999","-999.00"," 1448050.54"," 3.940000e+01","  26.69","  33.05"," -75.71"," -96.14"," -85.93","   3","  45.48","   6.0"," 6.000000e-02","  99.50"," 166.74"," 960.28","1054.98"
"Oecomys_bicolor","3202","Rodentia","Cricetidae","Oecomys","bicolor","Oecomys bicolor","   1","  40.74","-999","-999.00","-999.00","-999.00","-999.00","-999.00","   2","-999.00","-999.00","   1","-9.990000e+02","-9.990000e+02","-999.00","   3.15","-999.00","-999.0","-999.00","-999.00","   44.46","-999.0","  92.80","   1.00","-999","   2","   1","-999.00","-999.00","-999.00","730;905;1297;2151;2655","-999.00","-999.00","-999","-999.00"," 7578892.12"," 1.138000e+01"," -22.06","  -5.34"," -47.39"," -81.01"," -64.20","   0","  11.56","   0.0"," 1.300000e-01"," 169.28"," 248.59","1399.05","1579.55"
"Onychomys_leucogaster","3205","Rodentia","Cricetidae","Onychomys","leucogaster","Onychomys leucogaster","   1","  27.92","-999"," 103.46","  19.25"," 156.33","-999.00","-999.00","   4","-999.00","  31.63","   2"," 2.000000e-02"," 2.000000e-02","  31.50","   3.84","   3.80","  60.0","   2.30","-999.00"," -999.00","-999.0"," 107.71","-999.00","   6","   1","   2","  22.82","  13.10","-999.00","377;543;786;881;1215;1297;1382;1923;2294;2621;2655;2776","-999.00","-999.00","-999","-999.00"," 3797199.74"," 5.317000e+01","  23.24","  38.20"," -93.98","-122.39","-108.18","   0","   8.69","   0.0"," 5.000000e-02","  34.14","  93.41"," 470.15"," 863.03"
"Oryzomys_couesi","3238","Rodentia","Cricetidae","Oryzomys","couesi","Oryzomys couesi","-999","  69.29","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   3.63","-999.00","-999.0","-999.00","-999.00","  221.39","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","1297;2655;2926","-999.00","-999.00","-999","-999.00"," 1396062.11"," 2.855000e+01","   7.19","  17.87"," -78.39","-111.38"," -94.88","   2","  67.25","   4.0"," 1.200000e-01"," 119.09"," 226.58","1085.21","1546.18"
